"target_end_date","location","value","target_variable","model"
2018-07-01,"hhs9",1.18054,"inc wili","observed data"
2018-07-01,"nat",0.780203,"inc wili","observed data"
2018-07-08,"hhs1",0.744742,"inc wili","observed data"
2018-07-08,"hhs10",0.345018,"inc wili","observed data"
2018-07-08,"hhs2",0.897869,"inc wili","observed data"
2018-07-08,"hhs3",0.65648,"inc wili","observed data"
2018-07-08,"hhs4",0.574884,"inc wili","observed data"
2018-07-08,"hhs5",0.536227,"inc wili","observed data"
2018-07-08,"hhs6",1.18297,"inc wili","observed data"
2018-07-08,"hhs7",0.174719,"inc wili","observed data"
2018-07-08,"hhs8",0.250119,"inc wili","observed data"
2018-07-08,"hhs9",1.03092,"inc wili","observed data"
2018-07-08,"nat",0.725075,"inc wili","observed data"
2018-07-15,"hhs1",0.917575,"inc wili","observed data"
2018-07-15,"hhs10",0.323305,"inc wili","observed data"
2018-07-15,"hhs2",1.10442,"inc wili","observed data"
2018-07-15,"hhs3",0.468338,"inc wili","observed data"
2018-07-15,"hhs4",0.473682,"inc wili","observed data"
2018-07-15,"hhs5",0.574669,"inc wili","observed data"
2018-07-15,"hhs6",0.977369,"inc wili","observed data"
2018-07-15,"hhs7",0.226168,"inc wili","observed data"
2018-07-15,"hhs8",0.206937,"inc wili","observed data"
2018-07-15,"hhs9",0.94885,"inc wili","observed data"
2018-07-15,"nat",0.68247,"inc wili","observed data"
2018-07-22,"hhs1",0.503441,"inc wili","observed data"
2018-07-22,"hhs10",0.367041,"inc wili","observed data"
2018-07-22,"hhs2",0.983368,"inc wili","observed data"
2018-07-22,"hhs3",0.453637,"inc wili","observed data"
2018-07-22,"hhs4",0.522749,"inc wili","observed data"
2018-07-22,"hhs5",0.445023,"inc wili","observed data"
2018-07-22,"hhs6",0.931847,"inc wili","observed data"
2018-07-22,"hhs7",0.13167,"inc wili","observed data"
2018-07-22,"hhs8",0.163283,"inc wili","observed data"
2018-07-22,"hhs9",1.01667,"inc wili","observed data"
2018-07-22,"nat",0.640393,"inc wili","observed data"
2018-07-29,"hhs1",0.438464,"inc wili","observed data"
2018-07-29,"hhs10",0.237159,"inc wili","observed data"
2018-07-29,"hhs2",1.00842,"inc wili","observed data"
2018-07-29,"hhs3",0.471383,"inc wili","observed data"
2018-07-29,"hhs4",0.47859,"inc wili","observed data"
2018-07-29,"hhs5",0.538439,"inc wili","observed data"
2018-07-29,"hhs6",0.982752,"inc wili","observed data"
2018-07-29,"hhs7",0.155556,"inc wili","observed data"
2018-07-29,"hhs8",0.197282,"inc wili","observed data"
2018-07-29,"hhs9",0.939892,"inc wili","observed data"
2018-07-29,"nat",0.639127,"inc wili","observed data"
2018-08-05,"hhs1",0.771223,"inc wili","observed data"
2018-08-05,"hhs10",0.33245,"inc wili","observed data"
2018-08-05,"hhs2",1.09543,"inc wili","observed data"
2018-08-05,"hhs3",0.47077,"inc wili","observed data"
2018-08-05,"hhs4",0.5025,"inc wili","observed data"
2018-08-05,"hhs5",0.472081,"inc wili","observed data"
2018-08-05,"hhs6",1.19503,"inc wili","observed data"
2018-08-05,"hhs7",0.277188,"inc wili","observed data"
2018-08-05,"hhs8",0.250558,"inc wili","observed data"
2018-08-05,"hhs9",1.00877,"inc wili","observed data"
2018-08-05,"nat",0.705637,"inc wili","observed data"
2018-08-12,"hhs1",0.522858,"inc wili","observed data"
2018-08-12,"hhs10",0.293927,"inc wili","observed data"
2018-08-12,"hhs2",1.04028,"inc wili","observed data"
2018-08-12,"hhs3",0.48385,"inc wili","observed data"
2018-08-12,"hhs4",0.706872,"inc wili","observed data"
2018-08-12,"hhs5",0.515979,"inc wili","observed data"
2018-08-12,"hhs6",0.995902,"inc wili","observed data"
2018-08-12,"hhs7",0.248476,"inc wili","observed data"
2018-08-12,"hhs8",0.255081,"inc wili","observed data"
2018-08-12,"hhs9",0.995341,"inc wili","observed data"
2018-08-12,"nat",0.707801,"inc wili","observed data"
2018-08-19,"hhs1",0.742772,"inc wili","observed data"
2018-08-19,"hhs10",0.237899,"inc wili","observed data"
2018-08-19,"hhs2",1.23797,"inc wili","observed data"
2018-08-19,"hhs3",0.620948,"inc wili","observed data"
2018-08-19,"hhs4",0.763744,"inc wili","observed data"
2018-08-19,"hhs5",0.568469,"inc wili","observed data"
2018-08-19,"hhs6",1.31735,"inc wili","observed data"
2018-08-19,"hhs7",0.371052,"inc wili","observed data"
2018-08-19,"hhs8",0.321643,"inc wili","observed data"
2018-08-19,"hhs9",1.00818,"inc wili","observed data"
2018-08-19,"nat",0.822659,"inc wili","observed data"
2018-08-26,"hhs1",0.562611,"inc wili","observed data"
2018-08-26,"hhs10",0.392777,"inc wili","observed data"
2018-08-26,"hhs2",1.16209,"inc wili","observed data"
2018-08-26,"hhs3",0.581021,"inc wili","observed data"
2018-08-26,"hhs4",0.865641,"inc wili","observed data"
2018-08-26,"hhs5",0.664523,"inc wili","observed data"
2018-08-26,"hhs6",1.26283,"inc wili","observed data"
2018-08-26,"hhs7",0.456272,"inc wili","observed data"
2018-08-26,"hhs8",0.34631,"inc wili","observed data"
2018-08-26,"hhs9",1.14666,"inc wili","observed data"
2018-08-26,"nat",0.859864,"inc wili","observed data"
2018-09-02,"hhs1",0.710041,"inc wili","observed data"
2018-09-02,"hhs10",0.470784,"inc wili","observed data"
2018-09-02,"hhs2",1.43392,"inc wili","observed data"
2018-09-02,"hhs3",0.702887,"inc wili","observed data"
2018-09-02,"hhs4",1.09321,"inc wili","observed data"
2018-09-02,"hhs5",0.809583,"inc wili","observed data"
2018-09-02,"hhs6",1.78633,"inc wili","observed data"
2018-09-02,"hhs7",0.701872,"inc wili","observed data"
2018-09-02,"hhs8",0.527411,"inc wili","observed data"
2018-09-02,"hhs9",1.409,"inc wili","observed data"
2018-09-02,"nat",1.10083,"inc wili","observed data"
2018-09-09,"hhs1",0.963654,"inc wili","observed data"
2018-09-09,"hhs10",0.46169,"inc wili","observed data"
2018-09-09,"hhs2",1.54246,"inc wili","observed data"
2018-09-09,"hhs3",0.773528,"inc wili","observed data"
2018-09-09,"hhs4",0.994241,"inc wili","observed data"
2018-09-09,"hhs5",0.94096,"inc wili","observed data"
2018-09-09,"hhs6",1.8517,"inc wili","observed data"
2018-09-09,"hhs7",0.549544,"inc wili","observed data"
2018-09-09,"hhs8",0.388545,"inc wili","observed data"
2018-09-09,"hhs9",1.57658,"inc wili","observed data"
2018-09-09,"nat",1.15323,"inc wili","observed data"
2018-09-16,"hhs1",1.1805,"inc wili","observed data"
2018-09-16,"hhs10",0.55536,"inc wili","observed data"
2018-09-16,"hhs2",1.88829,"inc wili","observed data"
2018-09-16,"hhs3",0.897002,"inc wili","observed data"
2018-09-16,"hhs4",0.997486,"inc wili","observed data"
2018-09-16,"hhs5",1.08804,"inc wili","observed data"
2018-09-16,"hhs6",1.78941,"inc wili","observed data"
2018-09-16,"hhs7",0.521293,"inc wili","observed data"
2018-09-16,"hhs8",0.638062,"inc wili","observed data"
2018-09-16,"hhs9",1.39619,"inc wili","observed data"
2018-09-16,"nat",1.20178,"inc wili","observed data"
2018-09-23,"hhs1",0.911966,"inc wili","observed data"
2018-09-23,"hhs10",0.510904,"inc wili","observed data"
2018-09-23,"hhs2",2.05903,"inc wili","observed data"
2018-09-23,"hhs3",1.04843,"inc wili","observed data"
2018-09-23,"hhs4",1.06629,"inc wili","observed data"
2018-09-23,"hhs5",0.973622,"inc wili","observed data"
2018-09-23,"hhs6",2.05765,"inc wili","observed data"
2018-09-23,"hhs7",0.455528,"inc wili","observed data"
2018-09-23,"hhs8",0.568779,"inc wili","observed data"
2018-09-23,"hhs9",1.39459,"inc wili","observed data"
2018-09-23,"nat",1.2498,"inc wili","observed data"
2018-09-30,"hhs1",1.03086,"inc wili","observed data"
2018-09-30,"hhs10",0.578762,"inc wili","observed data"
2018-09-30,"hhs2",2.40705,"inc wili","observed data"
2018-09-30,"hhs3",1.02938,"inc wili","observed data"
2018-09-30,"hhs4",1.24084,"inc wili","observed data"
2018-09-30,"hhs5",1.00242,"inc wili","observed data"
2018-09-30,"hhs6",2.28816,"inc wili","observed data"
2018-09-30,"hhs7",0.809146,"inc wili","observed data"
2018-09-30,"hhs8",1.53406,"inc wili","observed data"
2018-09-30,"hhs9",1.45424,"inc wili","observed data"
2018-09-30,"nat",1.41876,"inc wili","observed data"
2018-10-07,"hhs1",1.08774,"inc wili","observed data"
2018-10-07,"hhs10",0.662063,"inc wili","observed data"
2018-10-07,"hhs2",2.29853,"inc wili","observed data"
2018-10-07,"hhs3",1.12617,"inc wili","observed data"
2018-10-07,"hhs4",1.34703,"inc wili","observed data"
2018-10-07,"hhs5",1.07372,"inc wili","observed data"
2018-10-07,"hhs6",2.00975,"inc wili","observed data"
2018-10-07,"hhs7",0.883625,"inc wili","observed data"
2018-10-07,"hhs8",1.59296,"inc wili","observed data"
2018-10-07,"hhs9",1.29363,"inc wili","observed data"
2018-10-07,"nat",1.40077,"inc wili","observed data"
2018-10-14,"hhs1",1.12386,"inc wili","observed data"
2018-10-14,"hhs10",0.55549,"inc wili","observed data"
2018-10-14,"hhs2",2.46048,"inc wili","observed data"
2018-10-14,"hhs3",1.30645,"inc wili","observed data"
2018-10-14,"hhs4",1.35855,"inc wili","observed data"
2018-10-14,"hhs5",1.01755,"inc wili","observed data"
2018-10-14,"hhs6",2.16075,"inc wili","observed data"
2018-10-14,"hhs7",0.864705,"inc wili","observed data"
2018-10-14,"hhs8",1.7847,"inc wili","observed data"
2018-10-14,"hhs9",1.43563,"inc wili","observed data"
2018-10-14,"nat",1.47139,"inc wili","observed data"
2018-10-21,"hhs1",1.19283,"inc wili","observed data"
2018-10-21,"hhs10",0.601457,"inc wili","observed data"
2018-10-21,"hhs2",2.58571,"inc wili","observed data"
2018-10-21,"hhs3",1.29501,"inc wili","observed data"
2018-10-21,"hhs4",1.64623,"inc wili","observed data"
2018-10-21,"hhs5",1.15672,"inc wili","observed data"
2018-10-21,"hhs6",2.52527,"inc wili","observed data"
2018-10-21,"hhs7",1.08692,"inc wili","observed data"
2018-10-21,"hhs8",1.72335,"inc wili","observed data"
2018-10-21,"hhs9",1.53394,"inc wili","observed data"
2018-10-21,"nat",1.63634,"inc wili","observed data"
2018-10-28,"hhs1",1.19766,"inc wili","observed data"
2018-10-28,"hhs10",0.653545,"inc wili","observed data"
2018-10-28,"hhs2",2.52453,"inc wili","observed data"
2018-10-28,"hhs3",1.50833,"inc wili","observed data"
2018-10-28,"hhs4",1.81154,"inc wili","observed data"
2018-10-28,"hhs5",1.33366,"inc wili","observed data"
2018-10-28,"hhs6",2.79139,"inc wili","observed data"
2018-10-28,"hhs7",1.29658,"inc wili","observed data"
2018-10-28,"hhs8",1.84374,"inc wili","observed data"
2018-10-28,"hhs9",1.72756,"inc wili","observed data"
2018-10-28,"nat",1.79125,"inc wili","observed data"
2018-11-04,"hhs1",1.35746,"inc wili","observed data"
2018-11-04,"hhs10",0.729821,"inc wili","observed data"
2018-11-04,"hhs2",2.58885,"inc wili","observed data"
2018-11-04,"hhs3",1.5906,"inc wili","observed data"
2018-11-04,"hhs4",1.91672,"inc wili","observed data"
2018-11-04,"hhs5",1.26681,"inc wili","observed data"
2018-11-04,"hhs6",2.98967,"inc wili","observed data"
2018-11-04,"hhs7",1.26966,"inc wili","observed data"
2018-11-04,"hhs8",2.03272,"inc wili","observed data"
2018-11-04,"hhs9",1.80271,"inc wili","observed data"
2018-11-04,"nat",1.86871,"inc wili","observed data"
2018-11-11,"hhs1",1.33773,"inc wili","observed data"
2018-11-11,"hhs10",0.895721,"inc wili","observed data"
2018-11-11,"hhs2",2.78365,"inc wili","observed data"
2018-11-11,"hhs3",1.542,"inc wili","observed data"
2018-11-11,"hhs4",1.99692,"inc wili","observed data"
2018-11-11,"hhs5",1.34123,"inc wili","observed data"
2018-11-11,"hhs6",3.32955,"inc wili","observed data"
2018-11-11,"hhs7",0.963909,"inc wili","observed data"
2018-11-11,"hhs8",2.17481,"inc wili","observed data"
2018-11-11,"hhs9",1.9863,"inc wili","observed data"
2018-11-11,"nat",1.98121,"inc wili","observed data"
2018-11-18,"hhs1",1.57641,"inc wili","observed data"
2018-11-18,"hhs10",1.01564,"inc wili","observed data"
2018-11-18,"hhs2",3.10646,"inc wili","observed data"
2018-11-18,"hhs3",1.82669,"inc wili","observed data"
2018-11-18,"hhs4",2.29561,"inc wili","observed data"
2018-11-18,"hhs5",1.57135,"inc wili","observed data"
2018-11-18,"hhs6",3.63767,"inc wili","observed data"
2018-11-18,"hhs7",1.40643,"inc wili","observed data"
2018-11-18,"hhs8",2.37747,"inc wili","observed data"
2018-11-18,"hhs9",2.09952,"inc wili","observed data"
2018-11-18,"nat",2.23487,"inc wili","observed data"
2018-11-25,"hhs1",1.44648,"inc wili","observed data"
2018-11-25,"hhs10",0.911587,"inc wili","observed data"
2018-11-25,"hhs2",2.80702,"inc wili","observed data"
2018-11-25,"hhs3",1.66322,"inc wili","observed data"
2018-11-25,"hhs4",2.14917,"inc wili","observed data"
2018-11-25,"hhs5",1.50342,"inc wili","observed data"
2018-11-25,"hhs6",3.39675,"inc wili","observed data"
2018-11-25,"hhs7",1.37924,"inc wili","observed data"
2018-11-25,"hhs8",2.51482,"inc wili","observed data"
2018-11-25,"hhs9",2.31126,"inc wili","observed data"
2018-11-25,"nat",2.14572,"inc wili","observed data"
2018-12-02,"hhs1",1.85285,"inc wili","observed data"
2018-12-02,"hhs10",0.915972,"inc wili","observed data"
2018-12-02,"hhs2",3.34601,"inc wili","observed data"
2018-12-02,"hhs3",1.6979,"inc wili","observed data"
2018-12-02,"hhs4",2.19446,"inc wili","observed data"
2018-12-02,"hhs5",1.47836,"inc wili","observed data"
2018-12-02,"hhs6",3.34086,"inc wili","observed data"
2018-12-02,"hhs7",1.42108,"inc wili","observed data"
2018-12-02,"hhs8",2.69049,"inc wili","observed data"
2018-12-02,"hhs9",2.47222,"inc wili","observed data"
2018-12-02,"nat",2.25134,"inc wili","observed data"
2018-12-09,"hhs1",1.86306,"inc wili","observed data"
2018-12-09,"hhs10",1.0552,"inc wili","observed data"
2018-12-09,"hhs2",3.69764,"inc wili","observed data"
2018-12-09,"hhs3",2.07991,"inc wili","observed data"
2018-12-09,"hhs4",2.72594,"inc wili","observed data"
2018-12-09,"hhs5",1.73258,"inc wili","observed data"
2018-12-09,"hhs6",3.85029,"inc wili","observed data"
2018-12-09,"hhs7",2.01181,"inc wili","observed data"
2018-12-09,"hhs8",3.26893,"inc wili","observed data"
2018-12-09,"hhs9",2.82815,"inc wili","observed data"
2018-12-09,"nat",2.6411,"inc wili","observed data"
2018-12-16,"hhs1",2.38787,"inc wili","observed data"
2018-12-16,"hhs10",1.19609,"inc wili","observed data"
2018-12-16,"hhs2",4.43811,"inc wili","observed data"
2018-12-16,"hhs3",2.42371,"inc wili","observed data"
2018-12-16,"hhs4",3.21808,"inc wili","observed data"
2018-12-16,"hhs5",2.23118,"inc wili","observed data"
2018-12-16,"hhs6",4.62906,"inc wili","observed data"
2018-12-16,"hhs7",2.38016,"inc wili","observed data"
2018-12-16,"hhs8",3.92155,"inc wili","observed data"
2018-12-16,"hhs9",3.10327,"inc wili","observed data"
2018-12-16,"nat",3.13478,"inc wili","observed data"
2018-12-23,"hhs1",3.28271,"inc wili","observed data"
2018-12-23,"hhs10",1.64264,"inc wili","observed data"
2018-12-23,"hhs2",4.94003,"inc wili","observed data"
2018-12-23,"hhs3",3.02437,"inc wili","observed data"
2018-12-23,"hhs4",4.06279,"inc wili","observed data"
2018-12-23,"hhs5",3.03088,"inc wili","observed data"
2018-12-23,"hhs6",6.04089,"inc wili","observed data"
2018-12-23,"hhs7",4.34515,"inc wili","observed data"
2018-12-23,"hhs8",5.37214,"inc wili","observed data"
2018-12-23,"hhs9",3.44337,"inc wili","observed data"
2018-12-23,"nat",3.96538,"inc wili","observed data"
2018-12-30,"hhs1",3.18242,"inc wili","observed data"
2018-12-30,"hhs10",1.68617,"inc wili","observed data"
2018-12-30,"hhs2",4.67007,"inc wili","observed data"
2018-12-30,"hhs3",3.0555,"inc wili","observed data"
2018-12-30,"hhs4",3.35579,"inc wili","observed data"
2018-12-30,"hhs5",2.40224,"inc wili","observed data"
2018-12-30,"hhs6",4.91464,"inc wili","observed data"
2018-12-30,"hhs7",3.22125,"inc wili","observed data"
2018-12-30,"hhs8",4.42326,"inc wili","observed data"
2018-12-30,"hhs9",3.368,"inc wili","observed data"
2018-12-30,"nat",3.45972,"inc wili","observed data"
2019-01-06,"hhs1",3.42535,"inc wili","observed data"
2019-01-06,"hhs10",1.5756,"inc wili","observed data"
2019-01-06,"hhs2",4.10228,"inc wili","observed data"
2019-01-06,"hhs3",2.70743,"inc wili","observed data"
2019-01-06,"hhs4",2.67241,"inc wili","observed data"
2019-01-06,"hhs5",2.20503,"inc wili","observed data"
2019-01-06,"hhs6",4.3825,"inc wili","observed data"
2019-01-06,"hhs7",2.54642,"inc wili","observed data"
2019-01-06,"hhs8",3.83922,"inc wili","observed data"
2019-01-06,"hhs9",3.2638,"inc wili","observed data"
2019-01-06,"nat",3.07558,"inc wili","observed data"
2019-01-13,"hhs1",3.55477,"inc wili","observed data"
2019-01-13,"hhs10",1.77233,"inc wili","observed data"
2019-01-13,"hhs2",4.70337,"inc wili","observed data"
2019-01-13,"hhs3",3.00594,"inc wili","observed data"
2019-01-13,"hhs4",3.04234,"inc wili","observed data"
2019-01-13,"hhs5",2.26915,"inc wili","observed data"
2019-01-13,"hhs6",5.11485,"inc wili","observed data"
2019-01-13,"hhs7",3.18698,"inc wili","observed data"
2019-01-13,"hhs8",3.68283,"inc wili","observed data"
2019-01-13,"hhs9",2.93974,"inc wili","observed data"
2019-01-13,"nat",3.3258,"inc wili","observed data"
2019-01-20,"hhs1",3.57481,"inc wili","observed data"
2019-01-20,"hhs10",2.18975,"inc wili","observed data"
2019-01-20,"hhs2",4.92727,"inc wili","observed data"
2019-01-20,"hhs3",3.42145,"inc wili","observed data"
2019-01-20,"hhs4",4.00237,"inc wili","observed data"
2019-01-20,"hhs5",2.37917,"inc wili","observed data"
2019-01-20,"hhs6",6.47652,"inc wili","observed data"
2019-01-20,"hhs7",3.25411,"inc wili","observed data"
2019-01-20,"hhs8",3.88763,"inc wili","observed data"
2019-01-20,"hhs9",2.93347,"inc wili","observed data"
2019-01-20,"nat",3.79773,"inc wili","observed data"
2019-01-27,"hhs1",3.58926,"inc wili","observed data"
2019-01-27,"hhs10",2.54886,"inc wili","observed data"
2019-01-27,"hhs2",4.89391,"inc wili","observed data"
2019-01-27,"hhs3",3.61022,"inc wili","observed data"
2019-01-27,"hhs4",4.82199,"inc wili","observed data"
2019-01-27,"hhs5",2.49584,"inc wili","observed data"
2019-01-27,"hhs6",8.17457,"inc wili","observed data"
2019-01-27,"hhs7",4.03294,"inc wili","observed data"
2019-01-27,"hhs8",4.57775,"inc wili","observed data"
2019-01-27,"hhs9",3.30002,"inc wili","observed data"
2019-01-27,"nat",4.34227,"inc wili","observed data"
2019-02-03,"hhs1",3.89612,"inc wili","observed data"
2019-02-03,"hhs10",3.03255,"inc wili","observed data"
2019-02-03,"hhs2",5.07658,"inc wili","observed data"
2019-02-03,"hhs3",4.22377,"inc wili","observed data"
2019-02-03,"hhs4",5.94921,"inc wili","observed data"
2019-02-03,"hhs5",2.30078,"inc wili","observed data"
2019-02-03,"hhs6",9.80356,"inc wili","observed data"
2019-02-03,"hhs7",4.03202,"inc wili","observed data"
2019-02-03,"hhs8",4.96749,"inc wili","observed data"
2019-02-03,"hhs9",3.30947,"inc wili","observed data"
2019-02-03,"nat",4.86953,"inc wili","observed data"
2019-02-10,"hhs1",3.7116,"inc wili","observed data"
2019-02-10,"hhs10",3.49716,"inc wili","observed data"
2019-02-10,"hhs2",5.24199,"inc wili","observed data"
2019-02-10,"hhs3",4.46423,"inc wili","observed data"
2019-02-10,"hhs4",5.73582,"inc wili","observed data"
2019-02-10,"hhs5",2.48425,"inc wili","observed data"
2019-02-10,"hhs6",10.0847,"inc wili","observed data"
2019-02-10,"hhs7",4.41464,"inc wili","observed data"
2019-02-10,"hhs8",5.56349,"inc wili","observed data"
2019-02-10,"hhs9",3.67499,"inc wili","observed data"
2019-02-10,"nat",5.03689,"inc wili","observed data"
2019-02-17,"hhs1",3.60201,"inc wili","observed data"
2019-02-17,"hhs10",3.15417,"inc wili","observed data"
2019-02-17,"hhs2",4.89984,"inc wili","observed data"
2019-02-17,"hhs3",4.63998,"inc wili","observed data"
2019-02-17,"hhs4",5.09036,"inc wili","observed data"
2019-02-17,"hhs5",2.91274,"inc wili","observed data"
2019-02-17,"hhs6",9.40721,"inc wili","observed data"
2019-02-17,"hhs7",5.26389,"inc wili","observed data"
2019-02-17,"hhs8",5.86631,"inc wili","observed data"
2019-02-17,"hhs9",3.55026,"inc wili","observed data"
2019-02-17,"nat",4.8812,"inc wili","observed data"
2019-02-24,"hhs1",3.19202,"inc wili","observed data"
2019-02-24,"hhs10",3.00456,"inc wili","observed data"
2019-02-24,"hhs2",4.23651,"inc wili","observed data"
2019-02-24,"hhs3",4.39673,"inc wili","observed data"
2019-02-24,"hhs4",4.07313,"inc wili","observed data"
2019-02-24,"hhs5",3.03561,"inc wili","observed data"
2019-02-24,"hhs6",9.18188,"inc wili","observed data"
2019-02-24,"hhs7",4.85796,"inc wili","observed data"
2019-02-24,"hhs8",5.58335,"inc wili","observed data"
2019-02-24,"hhs9",3.67541,"inc wili","observed data"
2019-02-24,"nat",4.54791,"inc wili","observed data"
2019-03-03,"hhs1",3.06531,"inc wili","observed data"
2019-03-03,"hhs10",3.52803,"inc wili","observed data"
2019-03-03,"hhs2",3.99885,"inc wili","observed data"
2019-03-03,"hhs3",4.24765,"inc wili","observed data"
2019-03-03,"hhs4",3.71192,"inc wili","observed data"
2019-03-03,"hhs5",3.30287,"inc wili","observed data"
2019-03-03,"hhs6",8.24588,"inc wili","observed data"
2019-03-03,"hhs7",5.11223,"inc wili","observed data"
2019-03-03,"hhs8",5.69172,"inc wili","observed data"
2019-03-03,"hhs9",3.56668,"inc wili","observed data"
2019-03-03,"nat",4.3762,"inc wili","observed data"
2019-03-10,"hhs1",2.7549,"inc wili","observed data"
2019-03-10,"hhs10",4.31716,"inc wili","observed data"
2019-03-10,"hhs2",3.99544,"inc wili","observed data"
2019-03-10,"hhs3",4.33347,"inc wili","observed data"
2019-03-10,"hhs4",3.36203,"inc wili","observed data"
2019-03-10,"hhs5",3.56636,"inc wili","observed data"
2019-03-10,"hhs6",7.28845,"inc wili","observed data"
2019-03-10,"hhs7",5.70521,"inc wili","observed data"
2019-03-10,"hhs8",4.99913,"inc wili","observed data"
2019-03-10,"hhs9",3.39422,"inc wili","observed data"
2019-03-10,"nat",4.22692,"inc wili","observed data"
2019-03-17,"hhs1",2.74656,"inc wili","observed data"
2019-03-17,"hhs10",3.75357,"inc wili","observed data"
2019-03-17,"hhs2",3.82446,"inc wili","observed data"
2019-03-17,"hhs3",3.57671,"inc wili","observed data"
2019-03-17,"hhs4",2.97592,"inc wili","observed data"
2019-03-17,"hhs5",3.19464,"inc wili","observed data"
2019-03-17,"hhs6",5.49805,"inc wili","observed data"
2019-03-17,"hhs7",4.82292,"inc wili","observed data"
2019-03-17,"hhs8",3.89435,"inc wili","observed data"
2019-03-17,"hhs9",3.46097,"inc wili","observed data"
2019-03-17,"nat",3.68251,"inc wili","observed data"
2019-03-24,"hhs1",2.80535,"inc wili","observed data"
2019-03-24,"hhs10",2.41805,"inc wili","observed data"
2019-03-24,"hhs2",3.58738,"inc wili","observed data"
2019-03-24,"hhs3",3.12954,"inc wili","observed data"
2019-03-24,"hhs4",2.44418,"inc wili","observed data"
2019-03-24,"hhs5",2.55139,"inc wili","observed data"
2019-03-24,"hhs6",4.54206,"inc wili","observed data"
2019-03-24,"hhs7",3.76015,"inc wili","observed data"
2019-03-24,"hhs8",3.11083,"inc wili","observed data"
2019-03-24,"hhs9",2.99011,"inc wili","observed data"
2019-03-24,"nat",3.08559,"inc wili","observed data"
2019-03-31,"hhs1",2.5126,"inc wili","observed data"
2019-03-31,"hhs10",1.61843,"inc wili","observed data"
2019-03-31,"hhs2",3.31345,"inc wili","observed data"
2019-03-31,"hhs3",2.46967,"inc wili","observed data"
2019-03-31,"hhs4",2.27651,"inc wili","observed data"
2019-03-31,"hhs5",2.07604,"inc wili","observed data"
2019-03-31,"hhs6",4.01324,"inc wili","observed data"
2019-03-31,"hhs7",2.23979,"inc wili","observed data"
2019-03-31,"hhs8",2.98252,"inc wili","observed data"
2019-03-31,"hhs9",2.95806,"inc wili","observed data"
2019-03-31,"nat",2.69831,"inc wili","observed data"
2019-04-07,"hhs1",2.32854,"inc wili","observed data"
2019-04-07,"hhs10",1.04057,"inc wili","observed data"
2019-04-07,"hhs2",3.09478,"inc wili","observed data"
2019-04-07,"hhs3",1.96737,"inc wili","observed data"
2019-04-07,"hhs4",1.86745,"inc wili","observed data"
2019-04-07,"hhs5",1.75139,"inc wili","observed data"
2019-04-07,"hhs6",3.47919,"inc wili","observed data"
2019-04-07,"hhs7",1.85818,"inc wili","observed data"
2019-04-07,"hhs8",2.35014,"inc wili","observed data"
2019-04-07,"hhs9",2.51064,"inc wili","observed data"
2019-04-07,"nat",2.28676,"inc wili","observed data"
2019-04-14,"hhs1",2.07354,"inc wili","observed data"
2019-04-14,"hhs10",0.993068,"inc wili","observed data"
2019-04-14,"hhs2",2.85128,"inc wili","observed data"
2019-04-14,"hhs3",1.51843,"inc wili","observed data"
2019-04-14,"hhs4",1.60937,"inc wili","observed data"
2019-04-14,"hhs5",1.58427,"inc wili","observed data"
2019-04-14,"hhs6",3.0511,"inc wili","observed data"
2019-04-14,"hhs7",1.14131,"inc wili","observed data"
2019-04-14,"hhs8",2.34954,"inc wili","observed data"
2019-04-14,"hhs9",2.30613,"inc wili","observed data"
2019-04-14,"nat",2.01217,"inc wili","observed data"
2019-04-21,"hhs1",1.53044,"inc wili","observed data"
2019-04-21,"hhs10",0.879525,"inc wili","observed data"
2019-04-21,"hhs2",2.38567,"inc wili","observed data"
2019-04-21,"hhs3",1.2436,"inc wili","observed data"
2019-04-21,"hhs4",1.45855,"inc wili","observed data"
2019-04-21,"hhs5",1.27792,"inc wili","observed data"
2019-04-21,"hhs6",2.47303,"inc wili","observed data"
2019-04-21,"hhs7",0.992699,"inc wili","observed data"
2019-04-21,"hhs8",2.06094,"inc wili","observed data"
2019-04-21,"hhs9",2.12093,"inc wili","observed data"
2019-04-21,"nat",1.71323,"inc wili","observed data"
2019-04-28,"hhs1",1.3091,"inc wili","observed data"
2019-04-28,"hhs10",0.892764,"inc wili","observed data"
2019-04-28,"hhs2",2.21648,"inc wili","observed data"
2019-04-28,"hhs3",1.08402,"inc wili","observed data"
2019-04-28,"hhs4",1.35239,"inc wili","observed data"
2019-04-28,"hhs5",1.22917,"inc wili","observed data"
2019-04-28,"hhs6",2.29233,"inc wili","observed data"
2019-04-28,"hhs7",0.890895,"inc wili","observed data"
2019-04-28,"hhs8",2.16572,"inc wili","observed data"
2019-04-28,"hhs9",1.77913,"inc wili","observed data"
2019-04-28,"nat",1.56678,"inc wili","observed data"
2019-05-05,"hhs1",1.18267,"inc wili","observed data"
2019-05-05,"hhs10",0.807694,"inc wili","observed data"
2019-05-05,"hhs2",2.22731,"inc wili","observed data"
2019-05-05,"hhs3",1.02676,"inc wili","observed data"
2019-05-05,"hhs4",1.26419,"inc wili","observed data"
2019-05-05,"hhs5",1.08674,"inc wili","observed data"
2019-05-05,"hhs6",2.21298,"inc wili","observed data"
2019-05-05,"hhs7",0.755468,"inc wili","observed data"
2019-05-05,"hhs8",1.99228,"inc wili","observed data"
2019-05-05,"hhs9",1.82842,"inc wili","observed data"
